date,city,state,station_id,tmin_C,tmax_C,tavg_C,prcp_mm
7/02/2020,Darwin,NT,94120,28.3,34.2,30.4,0
7/02/2020,Hobart,TAS,94975,14.9,18.3,15.2,0
7/02/2020,Melbourne,VIC,94866,15.7,25.8,19.8,0
7/02/2020,Perth,WA,94610,20.7,30.6,24.3,0
7/02/2020,Sydney,NSW,94767,18.7,22.3,20.6,31.8
8/02/2020,Adelaide,SA,94672,21.5,33,27.2,0
8/02/2020,Brisbane,QLD,94578,22.6,28.3,24.4,50.3
8/02/2020,Canberra,ACT,94926,16.6,23.9,18.2,3.3
8/02/2020,Darwin,NT,94120,26.8,34.5,30.2,1.6
8/02/2020,Hobart,TAS,94975,13.5,19.2,15.7,0
8/02/2020,Melbourne,VIC,94866,15.6,29.9,22.7,0
8/02/2020,Perth,WA,94610,19.6,28.2,22.1,0
8/02/2020,Sydney,NSW,94767,18.8,25.1,21.4,60
9/02/2020,Adelaide,SA,94672,22.4,31.9,25.3,0
9/02/2020,Brisbane,QLD,94578,22.4,27.4,24.3,38.4
9/02/2020,Canberra,ACT,94926,15.5,18,16.8,60.5
9/02/2020,Darwin,NT,94120,29,34.1,29.2,0
9/02/2020,Hobart,TAS,94975,13.4,21.9,17.4,0
9/02/2020,Melbourne,VIC,94866,15.6,27.7,21.2,0
9/02/2020,Perth,WA,94610,14.1,29.8,21.7,0
9/02/2020,Sydney,NSW,94767,18.8,23.7,20.9,77.8
10/02/2020,Adelaide,SA,94672,19.8,27.7,23.2,0
10/02/2020,Brisbane,QLD,94578,21.7,28.1,25,15.2
10/02/2020,Canberra,ACT,94926,15.4,27.6,21.9,0
10/02/2020,Darwin,NT,94120,26.4,34.3,30.3,7.6
10/02/2020,Hobart,TAS,94975,15,20.7,18.3,0
10/02/2020,Melbourne,VIC,94866,17.3,27.6,21.7,0.8
10/02/2020,Perth,WA,94610,15.2,33,25.4,0
10/02/2020,Sydney,NSW,94767,19.2,28.6,24.1,161
11/02/2020,Adelaide,SA,94672,18.6,23.9,20.8,0
11/02/2020,Brisbane,QLD,94578,21.8,29,25.6,4.3
11/02/2020,Canberra,ACT,94926,18.2,28.7,22.3,0.3
11/02/2020,Darwin,NT,94120,24,30.6,28.3,23
11/02/2020,Hobart,TAS,94975,16.9,22,18.3,1.2
11/02/2020,Melbourne,VIC,94866,17.3,28.2,20.9,0
11/02/2020,Perth,WA,94610,18.7,35.3,26.3,0
11/02/2020,Sydney,NSW,94767,20.8,30.6,24.9,0.2
12/02/2020,Adelaide,SA,94672,18.1,25.9,20.6,0
12/02/2020,Brisbane,QLD,94578,22.7,26.1,23.3,115.1
12/02/2020,Canberra,ACT,94926,17.7,28.2,22.7,0
12/02/2020,Darwin,NT,94120,27.3,34.2,30.1,0
12/02/2020,Hobart,TAS,94975,15.9,18.2,15.4,0.6
12/02/2020,Melbourne,VIC,94866,17.5,25.8,21.3,0.8
12/02/2020,Perth,WA,94610,19.1,35.8,27,0
12/02/2020,Sydney,NSW,94767,21.6,26.7,23.4,0
13/02/2020,Adelaide,SA,94672,17.3,25.9,22.7,0
13/02/2020,Brisbane,QLD,94578,21.7,25,23.1,43.9
13/02/2020,Canberra,ACT,94926,19.7,27.4,20.4,2.5
13/02/2020,Darwin,NT,94120,28.9,34.8,30.7,0
13/02/2020,Hobart,TAS,94975,13.7,21.4,17.2,0
13/02/2020,Melbourne,VIC,94866,17.4,31.2,24.6,0
13/02/2020,Perth,WA,94610,20.5,36.5,29.8,0
13/02/2020,Sydney,NSW,94767,20.9,27.5,23.7,16.4
14/02/2020,Adelaide,SA,94672,18.9,24,19.8,0
14/02/2020,Brisbane,QLD,94578,21.6,29.4,26.1,0
14/02/2020,Canberra,ACT,94926,14.5,29.2,22.1,0
14/02/2020,Darwin,NT,94120,28.7,34.2,30.7,0
14/02/2020,Hobart,TAS,94975,14.5,28.6,20.4,0
14/02/2020,Melbourne,VIC,94866,19.1,34.2,22.1,0
14/02/2020,Perth,WA,94610,23.9,40.8,29.2,0
14/02/2020,Sydney,NSW,94767,21.1,25.5,22.1,0
15/02/2020,Adelaide,SA,94672,17.3,23.8,18.7,0
15/02/2020,Brisbane,QLD,94578,22.8,30.5,27.2,0
15/02/2020,Canberra,ACT,94926,17.2,29.8,20.3,6.9
15/02/2020,Darwin,NT,94120,28.8,34.6,30.8,0
15/02/2020,Hobart,TAS,94975,14.8,18.7,14.8,1
15/02/2020,Melbourne,VIC,94866,18,19,16.5,11
15/02/2020,Perth,WA,94610,21.5,26.8,22.3,0
15/02/2020,Sydney,NSW,94767,18.5,26.3,22.8,0
16/02/2020,Adelaide,SA,94672,14.4,24.5,18.2,0
16/02/2020,Brisbane,QLD,94578,24.6,30.6,27.5,0
16/02/2020,Canberra,ACT,94926,15.9,26,19.7,0
16/02/2020,Darwin,NT,94120,24.8,33.1,29.8,0
16/02/2020,Hobart,TAS,94975,11.8,18.3,13.1,0
16/02/2020,Melbourne,VIC,94866,15.2,26,18.6,3.4
16/02/2020,Perth,WA,94610,17.6,27.4,22.1,0
16/02/2020,Sydney,NSW,94767,20.1,25,22.2,1.6
17/02/2020,Adelaide,SA,94672,13.1,25.5,21.8,0
17/02/2020,Brisbane,QLD,94578,23.9,30.3,26.7,0
17/02/2020,Canberra,ACT,94926,16.6,26.3,21.3,0
17/02/2020,Darwin,NT,94120,28.5,34.5,30.1,0
17/02/2020,Hobart,TAS,94975,8.6,19.9,13.9,0
17/02/2020,Melbourne,VIC,94866,13.8,27.3,21.1,0
17/02/2020,Perth,WA,94610,18.1,33.1,24.8,0
17/02/2020,Sydney,NSW,94767,20.2,24.8,22.8,1.2
18/02/2020,Adelaide,SA,94672,16.5,23.7,18.2,0.3
18/02/2020,Brisbane,QLD,94578,22.5,31.1,27.7,0.3
18/02/2020,Canberra,ACT,94926,18,31.2,22.7,4.1
18/02/2020,Darwin,NT,94120,26.6,34.3,28.4,0
18/02/2020,Hobart,TAS,94975,7.8,21.2,16.6,0
18/02/2020,Melbourne,VIC,94866,16.4,21.5,16.4,0.8
18/02/2020,Perth,WA,94610,17.2,33.9,27.8,0
18/02/2020,Sydney,NSW,94767,20.8,31.8,25.7,0.4
19/02/2020,Adelaide,SA,94672,15.2,22.6,17.1,0
19/02/2020,Brisbane,QLD,94578,25,31.2,27.2,0.3
19/02/2020,Canberra,ACT,94926,14.7,23.5,16.1,0
19/02/2020,Darwin,NT,94120,23.8,34.3,29.8,1.4
19/02/2020,Hobart,TAS,94975,13.1,16.8,13.8,0
19/02/2020,Melbourne,VIC,94866,12.8,20.1,14.6,9.4
19/02/2020,Perth,WA,94610,22.3,35.7,29.9,0
19/02/2020,Sydney,NSW,94767,20.3,30.4,23.5,12.6
20/02/2020,Adelaide,SA,94672,12.3,23.1,17.5,0
20/02/2020,Brisbane,QLD,94578,22,30.4,27,0.3
20/02/2020,Canberra,ACT,94926,11,25.4,18,0
20/02/2020,Darwin,NT,94120,21.9,32.1,27.4,40.4
20/02/2020,Hobart,TAS,94975,12,20.2,14.5,0
20/02/2020,Melbourne,VIC,94866,12.1,17.8,14.6,1.8
20/02/2020,Perth,WA,94610,24.6,37.2,29.4,0
20/02/2020,Sydney,NSW,94767,18.2,24,21.5,0
21/02/2020,Adelaide,SA,94672,13.1,24.6,18.3,0
21/02/2020,Brisbane,QLD,94578,22.8,29.3,26.5,0
21/02/2020,Canberra,ACT,94926,12.1,26.5,18.2,0
21/02/2020,Darwin,NT,94120,23.5,32.6,27.4,38.2
21/02/2020,Hobart,TAS,94975,10.3,18.4,12.6,0.2
21/02/2020,Melbourne,VIC,94866,11.8,19.3,14.2,0.2
21/02/2020,Perth,WA,94610,22.9,33.1,27.2,0
21/02/2020,Sydney,NSW,94767,19.4,25.8,21.6,0
22/02/2020,Adelaide,SA,94672,13,26.6,19.4,0
22/02/2020,Brisbane,QLD,94578,24.3,28.8,24.8,1.5
22/02/2020,Canberra,ACT,94926,13.9,26.3,19.1,0
22/02/2020,Darwin,NT,94120,24.5,34.1,30.3,38.6
22/02/2020,Hobart,TAS,94975,6.8,21.8,15.9,0
22/02/2020,Melbourne,VIC,94866,9.3,21.7,15.8,0.2
22/02/2020,Perth,WA,94610,19.4,27.8,23.2,1.6
22/02/2020,Sydney,NSW,94767,18,23.9,21.7,0.6
23/02/2020,Adelaide,SA,94672,12.6,30.6,24.2,0
23/02/2020,Brisbane,QLD,94578,21,26.4,23.1,4.3
23/02/2020,Canberra,ACT,94926,12.7,26.5,20.4,0
23/02/2020,Darwin,NT,94120,29,33.7,30.5,0
23/02/2020,Hobart,TAS,94975,10.5,23.2,17.1,0
23/02/2020,Melbourne,VIC,94866,10.9,34.5,22.6,0
23/02/2020,Perth,WA,94610,18.9,34.1,27.2,0
23/02/2020,Sydney,NSW,94767,19.7,26.7,23.2,0.8
24/02/2020,Adelaide,SA,94672,19.9,28.9,23.2,0
24/02/2020,Brisbane,QLD,94578,20.5,27,23.3,2
24/02/2020,Canberra,ACT,94926,13.9,29.7,21.1,0
24/02/2020,Darwin,NT,94120,28.7,33.8,30.5,0
24/02/2020,Hobart,TAS,94975,11.9,21.9,16.9,0
24/02/2020,Melbourne,VIC,94866,15.4,28.5,21.1,0
24/02/2020,Perth,WA,94610,21.2,32.3,26.1,0
24/02/2020,Sydney,NSW,94767,19.4,29,24.7,0.2
25/02/2020,Adelaide,SA,94672,18.4,25.3,21,0
25/02/2020,Brisbane,QLD,94578,20.9,28.4,24.6,0.5
25/02/2020,Canberra,ACT,94926,12.7,30.6,23.7,0
25/02/2020,Darwin,NT,94120,28.6,33.7,30.5,0
25/02/2020,Hobart,TAS,94975,11.2,30.1,19.1,0
25/02/2020,Melbourne,VIC,94866,16.9,31.9,20.4,0.6
25/02/2020,Perth,WA,94610,21.7,34.4,26.7,0
25/02/2020,Sydney,NSW,94767,20.9,30.6,26,0
26/02/2020,Adelaide,SA,94672,13.6,23.1,16.9,0.3
26/02/2020,Brisbane,QLD,94578,21.1,29,26.7,0.3
26/02/2020,Canberra,ACT,94926,16.1,29.8,19.6,0
26/02/2020,Darwin,NT,94120,29.7,32.9,30.4,0
26/02/2020,Hobart,TAS,94975,9.6,16.6,13,5
26/02/2020,Melbourne,VIC,94866,12.9,20.5,12.8,9.2
26/02/2020,Perth,WA,94610,20.9,30.4,24.6,3
26/02/2020,Sydney,NSW,94767,22.5,34.3,24.9,0
27/02/2020,Adelaide,SA,94672,12.2,20.9,18.2,0.3
27/02/2020,Brisbane,QLD,94578,22,28.9,24.2,0.5
27/02/2020,Canberra,ACT,94926,10.8,26.2,17.3,0
27/02/2020,Darwin,NT,94120,24.3,31,28.7,25.4
27/02/2020,Hobart,TAS,94975,9.8,20.5,14.1,2.8
27/02/2020,Melbourne,VIC,94866,7.2,20.3,15.7,0.2
27/02/2020,Perth,WA,94610,21.9,26.7,24.2,4.6
27/02/2020,Sydney,NSW,94767,19.9,27.8,22.6,0
28/02/2020,Adelaide,SA,94672,15.5,22.3,17.6,0
28/02/2020,Brisbane,QLD,94578,20.8,30.5,26.5,0
28/02/2020,Canberra,ACT,94926,6.8,28.3,18.2,0
28/02/2020,Darwin,NT,94120,24,30.7,27.8,34.4
28/02/2020,Hobart,TAS,94975,7.5,20.3,16.7,0
28/02/2020,Melbourne,VIC,94866,12.7,20,15.6,0.4
28/02/2020,Perth,WA,94610,21.3,30.7,25.2,10.8
28/02/2020,Sydney,NSW,94767,17.8,24.5,21.6,0
29/02/2020,Adelaide,SA,94672,12.7,22.7,19.6,0
29/02/2020,Brisbane,QLD,94578,23.8,29.2,25.2,0
29/02/2020,Canberra,ACT,94926,10.5,26.7,19.4,0
29/02/2020,Darwin,NT,94120,26.2,32.4,28.2,1
29/02/2020,Hobart,TAS,94975,13.3,27.9,18.1,0
29/02/2020,Melbourne,VIC,94866,11.7,23.4,17.4,0
29/02/2020,Perth,WA,94610,21.6,27.9,23.2,0.2
29/02/2020,Sydney,NSW,94767,19,28.5,23.3,0
