latitude,longitude,date,confidence
-36.8348,149.496,31/01/2020,100
-36.8397,149.4685,31/01/2020,100
-36.8421,149.4548,31/01/2020,100
-37.0835,148.0388,31/01/2020,100
-37.0855,148.0267,31/01/2020,100
-37.0895,148.0025,31/01/2020,100
-37.0914,147.9906,31/01/2020,90
-36.8225,149.5068,31/01/2020,100
-36.825,149.4929,31/01/2020,100
-36.8274,149.4795,31/01/2020,100
-37.0801,148.0004,31/01/2020,100
-36.8242,149.5009,31/01/2020,100
-36.8266,149.4872,31/01/2020,100
-36.8289,149.4738,31/01/2020,91
-37.0739,148.0057,31/01/2020,100
-37.0759,147.9933,31/01/2020,100
-36.8143,149.4981,31/01/2020,100
-36.8014,149.3938,31/01/2020,100
-36.8038,149.3801,31/01/2020,100
-36.8062,149.3665,31/01/2020,100
-36.7746,149.4875,31/01/2020,100
-36.7771,149.4734,31/01/2020,100
-36.782,149.4456,31/01/2020,100
-36.7844,149.4322,31/01/2020,100
-36.7867,149.4188,31/01/2020,100
-36.7891,149.4049,31/01/2020,100
-36.7916,149.391,31/01/2020,100
-36.794,149.3775,31/01/2020,100
-36.7963,149.364,31/01/2020,100
-36.7646,149.4853,31/01/2020,96
-36.7671,149.4711,31/01/2020,100
-36.7696,149.4569,31/01/2020,100
-36.7721,149.4428,31/01/2020,100
-36.7745,149.4293,31/01/2020,100
-36.7841,149.3749,31/01/2020,99
-36.7864,149.3615,31/01/2020,100
-36.7766,149.3588,31/01/2020,100
-36.9656,148.1935,31/01/2020,94
-36.95,148.2282,31/01/2020,100
-36.9521,148.2158,31/01/2020,100
-36.9542,148.2033,31/01/2020,100
-36.9562,148.1908,31/01/2020,97
-36.9467,148.2213,31/01/2020,92
-36.9487,148.209,31/01/2020,100
-36.9493,148.1454,31/01/2020,100
-36.9381,148.1547,31/01/2020,100
-36.4681,149.4702,31/01/2020,100
-24.3022,145.4291,31/01/2020,100
-26.6651,147.9908,31/01/2020,97
-20.7336,139.4775,31/01/2020,100
-35.8477,149.8962,31/01/2020,99
-35.8509,149.9118,31/01/2020,100
-35.8541,149.9278,31/01/2020,100
-35.6434,148.8408,31/01/2020,100
-35.648,148.8629,31/01/2020,100
-35.6526,148.8848,31/01/2020,100
-35.6599,148.8592,31/01/2020,94
-35.6644,148.8809,31/01/2020,100
-35.6685,148.9007,31/01/2020,100
-35.6723,148.9188,31/01/2020,100
-35.8376,149.7277,31/01/2020,100
-35.6764,148.8779,31/01/2020,100
-35.6807,148.8987,31/01/2020,100
-35.6844,148.9168,31/01/2020,100
-35.7045,149.0135,31/01/2020,100
-35.6926,148.8953,31/01/2020,100
-35.6966,148.9146,31/01/2020,100
-35.7005,148.9335,31/01/2020,100
-35.7162,149.01,31/01/2020,100
-35.7207,149.032,31/01/2020,95
-35.8567,149.7039,31/01/2020,95
-35.7081,148.9095,31/01/2020,100
-35.7122,148.9296,31/01/2020,100
-35.7162,148.949,31/01/2020,100
-35.7279,149.0061,31/01/2020,100
-35.7326,149.0287,31/01/2020,100
-35.7202,148.9074,31/01/2020,100
-35.7239,148.9251,31/01/2020,100
-35.7279,148.9449,31/01/2020,100
-35.7317,148.9633,31/01/2020,100
-35.7397,149.0026,31/01/2020,100
-35.7441,149.0244,31/01/2020,100
-35.7484,149.0453,31/01/2020,100
-35.7356,148.9213,31/01/2020,100
-35.7395,148.9401,31/01/2020,100
-35.7433,148.9591,31/01/2020,100
-35.7473,148.9787,31/01/2020,100
-35.7515,148.9994,31/01/2020,100
-35.7559,149.0207,31/01/2020,100
-35.7601,149.0418,31/01/2020,100
-35.891,149.6968,31/01/2020,95
-35.7517,148.9385,31/01/2020,100
-35.7552,148.956,31/01/2020,100
-35.7592,148.9754,31/01/2020,100
-35.7633,148.996,31/01/2020,100
-35.7676,149.017,31/01/2020,100
-35.7718,149.038,31/01/2020,100
-35.7632,148.9335,31/01/2020,100
-35.767,148.9521,31/01/2020,100
-35.7711,148.9724,31/01/2020,100
-35.7753,148.9935,31/01/2020,100
-35.7793,149.0134,31/01/2020,100
-35.7426,148.9329,31/01/2020,100
-35.7466,148.9519,31/01/2020,100
-35.7505,148.9706,31/01/2020,100
-35.7547,148.9909,31/01/2020,100
-35.7591,149.0117,31/01/2020,100
-35.7636,149.0334,31/01/2020,100
-35.7674,149.0518,31/01/2020,94
-35.9017,149.7052,31/01/2020,98
-35.7546,148.9305,31/01/2020,100
-35.7584,148.9487,31/01/2020,100
-35.7623,148.9674,31/01/2020,100
-35.7666,148.9877,31/01/2020,100
-35.7708,149.0083,31/01/2020,100
-35.7753,149.0298,31/01/2020,100
-35.7662,148.9257,31/01/2020,100
-35.77,148.9442,31/01/2020,100
-35.7742,148.9642,31/01/2020,100
-35.7785,148.9851,31/01/2020,100
-35.7827,149.0052,31/01/2020,100
-35.9067,149.5525,31/01/2020,98
-35.9102,149.5698,31/01/2020,95
-35.9181,149.5492,31/01/2020,91
-35.9216,149.567,31/01/2020,100
-36.0404,149.4491,31/01/2020,100
-36.0329,149.3503,31/01/2020,93
-36.039,149.4621,31/01/2020,100
-36.0425,149.3608,31/01/2020,90
-36.3466,149.5288,31/01/2020,100
-36.3446,149.5238,31/01/2020,100
-36.3483,149.5422,31/01/2020,100
-36.3597,149.5395,31/01/2020,97
-36.464,149.4799,31/01/2020,98
-36.7652,149.464,31/01/2020,100
-36.7687,149.4817,31/01/2020,100
-36.773,149.4434,31/01/2020,100
-36.7841,149.4397,31/01/2020,100
-36.7876,149.4577,31/01/2020,100
-36.7808,149.3625,31/01/2020,100
-36.7845,149.3812,31/01/2020,100
-36.7881,149.3996,31/01/2020,100
-36.7916,149.4173,31/01/2020,92
-36.8092,149.5077,31/01/2020,100
-36.7804,149.4335,31/01/2020,100
-36.7841,149.4518,31/01/2020,100
-36.7804,149.3751,31/01/2020,100
-36.7878,149.4114,31/01/2020,100
-36.7954,149.3903,31/01/2020,100
-36.799,149.4079,31/01/2020,100
-36.8172,149.4987,31/01/2020,100
-36.8207,149.5158,31/01/2020,100
-36.8283,149.495,31/01/2020,100
-36.8318,149.5126,31/01/2020,100
-36.8357,149.4729,31/01/2020,98
-36.8429,149.5089,31/01/2020,100
-36.8464,149.5264,31/01/2020,100
-36.8433,149.4516,31/01/2020,90
-36.847,149.4702,31/01/2020,100
-36.8538,149.5046,31/01/2020,100
-36.8574,149.5225,31/01/2020,100
-36.8649,149.5009,31/01/2020,100
-36.8684,149.5189,31/01/2020,100
-36.8717,149.5356,31/01/2020,100
-36.8655,149.4443,31/01/2020,100
-36.8691,149.4625,31/01/2020,100
-36.8759,149.4971,31/01/2020,100
-36.8795,149.5151,31/01/2020,100
-36.8826,149.5311,31/01/2020,100
-36.8868,149.4926,31/01/2020,100
-36.8904,149.5109,31/01/2020,98
-36.8894,149.506,31/01/2020,100
-36.6034,147.7684,31/01/2020,92
-36.6085,147.7922,31/01/2020,100
-36.6134,147.8151,31/01/2020,100
-36.6174,147.8337,31/01/2020,96
-36.6158,147.7644,31/01/2020,100
-36.6204,147.7859,31/01/2020,100
-36.6254,147.8096,31/01/2020,100
-36.6295,147.8288,31/01/2020,100
-36.967,149.4817,31/01/2020,100
-36.6326,147.781,31/01/2020,100
-36.6373,147.8034,31/01/2020,100
-36.6417,147.824,31/01/2020,100
-36.9679,149.4262,31/01/2020,100
-36.971,149.4422,31/01/2020,100
-36.9746,149.4604,31/01/2020,100
-36.9783,149.4791,31/01/2020,100
-36.6453,147.7786,31/01/2020,100
-36.6493,147.7975,31/01/2020,100
-36.6539,147.8192,31/01/2020,100
-36.9722,149.388,31/01/2020,100
-36.9758,149.4063,31/01/2020,100
-36.9789,149.4222,31/01/2020,96
-36.9823,149.4394,31/01/2020,93
-36.9859,149.4578,31/01/2020,100
-36.9894,149.4762,31/01/2020,100
-36.9927,149.493,31/01/2020,100
-36.614,147.7571,31/01/2020,100
-36.6187,147.7789,31/01/2020,100
-36.6239,147.8024,31/01/2020,100
-36.6283,147.8227,31/01/2020,100
-36.9679,149.4369,31/01/2020,100
-36.9713,149.4538,31/01/2020,100
-36.9751,149.4728,31/01/2020,100
-36.9787,149.4903,31/01/2020,100
-36.6312,147.775,31/01/2020,100
-36.6358,147.7963,31/01/2020,100
-36.6404,147.8173,31/01/2020,100
-36.6452,147.8396,31/01/2020,93
-36.9724,149.4006,31/01/2020,100
-36.9757,149.417,31/01/2020,100
-36.979,149.4333,31/01/2020,100
-36.9826,149.4513,31/01/2020,100
-36.9864,149.4699,31/01/2020,100
-36.9898,149.4873,31/01/2020,100
-36.9932,149.5041,31/01/2020,100
-36.6438,147.7722,31/01/2020,100
-36.648,147.7916,31/01/2020,100
-36.6524,147.8119,31/01/2020,100
-36.6576,147.8357,31/01/2020,91
-36.9797,149.3784,31/01/2020,100
-36.9835,149.3973,31/01/2020,100
-36.9975,149.4666,31/01/2020,100
-37.0009,149.4836,31/01/2020,100
-37.0043,149.5006,31/01/2020,100
-36.6603,147.787,31/01/2020,100
-36.6646,147.8073,31/01/2020,100
-36.9872,149.3563,31/01/2020,100
-36.9908,149.3746,31/01/2020,100
-37.0086,149.4632,31/01/2020,100
-37.012,149.4801,31/01/2020,100
-37.0154,149.4975,31/01/2020,100
-36.6771,147.8039,31/01/2020,92
-36.9983,149.3526,31/01/2020,96
-37.0019,149.3705,31/01/2020,100
-37.0055,149.3886,31/01/2020,100
-37.0231,149.4771,31/01/2020,100
-37.0058,149.3307,31/01/2020,100
-37.0094,149.3486,31/01/2020,100
-37.013,149.3667,31/01/2020,100
-37.0167,149.3853,31/01/2020,100
-37.0444,149.5248,31/01/2020,92
-37.0242,149.3636,31/01/2020,100
-37.0279,149.3822,31/01/2020,100
-37.0314,149.3998,31/01/2020,100
-37.0554,149.5214,31/01/2020,94
-37.0317,149.3419,31/01/2020,100
-37.0353,149.36,31/01/2020,100
-37.0389,149.3781,31/01/2020,100
-37.0425,149.3964,31/01/2020,98
-37.0429,149.3382,31/01/2020,100
-37.0464,149.356,31/01/2020,100
-37.054,149.3344,31/01/2020,100
-37.0574,149.3519,31/01/2020,100
-37.0412,149.3333,31/01/2020,100
-37.0448,149.3512,31/01/2020,100
-37.0485,149.3693,31/01/2020,100
-37.0523,149.3296,31/01/2020,100
-37.0558,149.3471,31/01/2020,100
-37.0595,149.3654,31/01/2020,92
-37.1499,149.1184,31/01/2020,100
-37.1573,149.0957,31/01/2020,97
-37.1611,149.1146,31/01/2020,100
-37.2133,149.1965,31/01/2020,100
-37.2167,149.2137,31/01/2020,100
-37.2112,149.1918,31/01/2020,100
-37.2147,149.2093,31/01/2020,100
-37.2186,149.1696,31/01/2020,100
-37.2224,149.1883,31/01/2020,100
-37.2258,149.2053,31/01/2020,100
-37.1997,149.0175,31/01/2020,100
-37.2036,149.0365,31/01/2020,100
-37.2112,149.0145,31/01/2020,100
-37.215,149.0333,31/01/2020,100
-37.2188,149.052,31/01/2020,100
-37.2186,148.9915,31/01/2020,99
-37.2226,149.0113,31/01/2020,100
-37.2264,149.03,31/01/2020,100
-37.2301,149.0484,31/01/2020,100
-37.23,148.9882,31/01/2020,100
-37.2339,149.0076,31/01/2020,100
-37.2377,149.0264,31/01/2020,100
-37.2413,149.0444,31/01/2020,100
-37.3233,149.4568,31/01/2020,100
-37.2414,148.9847,31/01/2020,100
-37.2453,149.0043,31/01/2020,100
-37.2489,149.0223,31/01/2020,95
-37.2523,149.0395,31/01/2020,96
-37.2566,149.0006,31/01/2020,96
-37.2603,149.0193,31/01/2020,97
-37.2637,149.036,31/01/2020,97
-37.3349,149.3966,31/01/2020,93
-37.4219,149.8449,31/01/2020,100
-37.4249,149.8608,31/01/2020,100
-37.2717,149.0158,31/01/2020,94
-37.2752,149.0333,31/01/2020,100
-37.3527,149.4274,31/01/2020,100
-37.3563,149.4456,31/01/2020,100
-37.4294,149.8247,31/01/2020,100
-37.4357,149.8573,31/01/2020,100
-37.2513,148.9947,31/01/2020,100
-37.4247,149.8542,31/01/2020,100
-37.4279,149.87,31/01/2020,95
-37.2667,149.0105,31/01/2020,100
-37.2702,149.0278,31/01/2020,100
-37.3501,149.4215,31/01/2020,100
-37.3536,149.4391,31/01/2020,100
-37.3572,149.4568,31/01/2020,94
-37.429,149.8176,31/01/2020,100
-37.4323,149.8344,31/01/2020,100
-37.2816,149.0248,31/01/2020,100
-37.2851,149.042,31/01/2020,100
-37.3509,149.367,31/01/2020,96
-37.3579,149.4019,31/01/2020,93
-37.3611,149.4181,31/01/2020,100
-37.4396,149.8134,31/01/2020,100
-37.4429,149.8306,31/01/2020,100
-37.2963,149.038,31/01/2020,100
-37.3619,149.3634,31/01/2020,100
-37.3654,149.3806,31/01/2020,100
-37.3688,149.3975,31/01/2020,100
-37.3417,148.964,31/01/2020,100
-37.3494,148.9424,31/01/2020,100
-37.353,148.9606,31/01/2020,100
-37.35,148.9565,31/01/2020,100
-37.3537,148.9748,31/01/2020,100
-37.3573,148.9331,31/01/2020,100
-37.3611,148.9521,31/01/2020,100
-37.3649,148.9707,31/01/2020,100
-37.3603,148.8886,31/01/2020,100
-37.364,148.9067,31/01/2020,92
-37.3725,148.9484,31/01/2020,100
-37.376,148.9659,31/01/2020,100
-37.2106,148.1074,31/01/2020,96
-37.2148,148.1275,31/01/2020,93
-37.3716,148.8848,31/01/2020,100
-37.3753,148.903,31/01/2020,100
-37.2228,148.1045,31/01/2020,100
-37.2269,148.124,31/01/2020,100
-37.383,148.8813,31/01/2020,100
-37.3868,148.8997,31/01/2020,100
-37.2392,148.122,31/01/2020,100
-37.2432,148.1411,31/01/2020,91
-37.4509,148.0568,31/01/2020,92
-37.5939,148.7603,31/01/2020,100
-37.5995,148.7512,31/01/2020,100
-37.6032,148.7693,31/01/2020,93
-37.4645,148.045,31/01/2020,100
-37.4689,148.0659,31/01/2020,100
-37.6257,148.7009,31/01/2020,91
-37.6678,148.7883,31/01/2020,96
-37.6716,148.8072,31/01/2020,100
-37.4048,147.4576,31/01/2020,95
-37.4099,147.4818,31/01/2020,100
-37.6829,148.8033,31/01/2020,95
-37.6796,148.7989,31/01/2020,100
-37.4107,147.476,31/01/2020,100
-37.7734,149.1411,31/01/2020,100
-37.4524,147.4851,31/01/2020,100
-37.7815,148.7644,31/01/2020,100
-37.7853,148.7833,31/01/2020,100
-37.789,148.8021,31/01/2020,100
-37.7839,148.7971,31/01/2020,100
-37.7797,148.7179,31/01/2020,100
-37.7836,148.7368,31/01/2020,100
-37.7913,148.7744,31/01/2020,100
-37.7872,148.6951,31/01/2020,97
-37.7911,148.714,31/01/2020,100
-37.7988,148.7518,31/01/2020,100
-37.8063,148.7291,31/01/2020,100
-37.8102,148.748,31/01/2020,99
-35.8062,149.7441,31/01/2020,93
-35.8405,149.9193,31/01/2020,100
-35.6389,148.8476,31/01/2020,100
-35.8487,149.9008,31/01/2020,100
-35.8517,149.9164,31/01/2020,100
-35.8549,149.933,31/01/2020,91
-35.6554,148.8667,31/01/2020,100
-35.6597,148.8879,31/01/2020,100
-35.6635,148.9067,31/01/2020,100
-35.863,149.914,31/01/2020,97
-35.5228,148.9774,31/01/2020,91
-35.5308,148.9549,31/01/2020,100
-35.5387,148.9322,31/01/2020,100
-35.7899,149.8415,31/01/2020,100
-35.7934,149.8595,31/01/2020,100
-35.8094,149.7605,31/01/2020,100
-37.36,148.9514,1/02/2020,90
-37.3598,148.8798,1/02/2020,100
-37.3614,148.8919,1/02/2020,92
-37.3692,148.9496,1/02/2020,91
-37.3673,148.8658,1/02/2020,98
-37.369,148.878,1/02/2020,100
-37.3781,148.8762,1/02/2020,92
-37.389,148.8863,1/02/2020,91
-37.4449,147.4658,1/02/2020,100
-37.4466,147.477,1/02/2020,100
-37.6519,148.9342,1/02/2020,98
-35.7677,149.0469,1/02/2020,100
-35.5116,148.9967,1/02/2020,99
-35.5131,149.0078,1/02/2020,92
-35.5159,148.9607,1/02/2020,100
-35.5175,148.972,1/02/2020,100
-35.5191,148.9833,1/02/2020,100
-35.5207,148.9947,1/02/2020,93
-35.5222,149.006,1/02/2020,91
-35.5269,149.0396,1/02/2020,93
-35.5234,148.9475,1/02/2020,100
-35.525,148.9587,1/02/2020,100
-35.5266,148.9699,1/02/2020,99
-35.5359,149.0375,1/02/2020,94
-35.5309,148.9344,1/02/2020,100
-35.5325,148.9456,1/02/2020,100
-35.5384,148.9213,1/02/2020,100
-35.54,148.9325,1/02/2020,97
-35.5428,148.886,1/02/2020,100
-35.5444,148.8972,1/02/2020,100
-35.546,148.9085,1/02/2020,100
-35.5475,148.9195,1/02/2020,94
-35.5648,149.0433,1/02/2020,91
-35.5664,149.0548,1/02/2020,100
-35.5594,148.8711,1/02/2020,100
-35.5684,148.8693,1/02/2020,100
-35.5845,148.86,1/02/2020,98
-35.586,148.8711,1/02/2020,100
-35.6064,149.0176,1/02/2020,100
-35.6079,149.029,1/02/2020,95
-35.5936,148.8583,1/02/2020,100
-35.5951,148.8694,1/02/2020,93
-35.607,148.8213,1/02/2020,100
-35.6086,148.8324,1/02/2020,100
-35.6101,148.8435,1/02/2020,91
-35.6161,148.8195,1/02/2020,91
-35.6177,148.8306,1/02/2020,100
-35.6267,148.8287,1/02/2020,90
-35.6373,148.838,1/02/2020,100
-35.6464,148.8362,1/02/2020,93
-35.648,148.8472,1/02/2020,99
-35.7812,149.821,1/02/2020,90
-35.6586,148.8564,1/02/2020,95
-35.6822,149.0247,1/02/2020,99
-35.6838,149.0361,1/02/2020,100
-35.6854,149.0477,1/02/2020,100
-35.792,149.8307,1/02/2020,92
-35.7936,149.8425,1/02/2020,93
-35.6669,148.8596,1/02/2020,93
-35.6903,149.0282,1/02/2020,100
-35.6919,149.0397,1/02/2020,100
-35.6963,149.0041,1/02/2020,96
-35.6978,149.0152,1/02/2020,100
-35.6994,149.0265,1/02/2020,100
-35.8153,149.8924,1/02/2020,97
-35.7054,149.0021,1/02/2020,90
-35.7069,149.0133,1/02/2020,100
-35.7085,149.0246,1/02/2020,100
-35.71,149.0357,1/02/2020,100
-35.8262,149.9025,1/02/2020,97
-35.8277,149.9143,1/02/2020,90
-35.6987,148.8872,1/02/2020,90
-35.7003,148.8984,1/02/2020,100
-35.716,149.0114,1/02/2020,100
-35.7176,149.0226,1/02/2020,100
-35.7191,149.0336,1/02/2020,100
-35.8137,149.7346,1/02/2020,96
-35.8153,149.7467,1/02/2020,99
-35.8169,149.7589,1/02/2020,96
-35.8386,149.9245,1/02/2020,90
-35.8402,149.9363,1/02/2020,94
-35.7094,148.8966,1/02/2020,100
-35.711,148.908,1/02/2020,100
-35.7251,149.0096,1/02/2020,100
-35.7267,149.0207,1/02/2020,100
-35.7282,149.0316,1/02/2020,100
-35.8168,149.6858,1/02/2020,95
-35.8184,149.6981,1/02/2020,97
-35.82,149.7099,1/02/2020,96
-35.84,149.8622,1/02/2020,98
-35.8464,149.9106,1/02/2020,100
-35.848,149.9229,1/02/2020,95
-35.8495,149.9347,1/02/2020,92
-35.72,148.9059,1/02/2020,95
-35.7342,149.0078,1/02/2020,90
-35.7358,149.0189,1/02/2020,100
-35.7373,149.0298,1/02/2020,100
-35.7388,149.041,1/02/2020,100
-35.7404,149.0525,1/02/2020,100
-35.8277,149.6964,1/02/2020,100
-35.8293,149.7083,1/02/2020,99
-35.8324,149.7317,1/02/2020,96
-35.8509,149.872,1/02/2020,94
-35.8573,149.921,1/02/2020,100
-35.8589,149.9331,1/02/2020,93
-35.7307,148.9155,1/02/2020,100
-35.7323,148.927,1/02/2020,90
-35.7433,149.0059,1/02/2020,90
-35.7464,149.028,1/02/2020,100
-35.7479,149.0392,1/02/2020,100
-35.7495,149.0505,1/02/2020,100
-35.7511,149.062,1/02/2020,100
-35.837,149.6945,1/02/2020,95
-35.8385,149.7064,1/02/2020,100
-35.8401,149.7183,1/02/2020,100
-35.8417,149.7301,1/02/2020,100
-35.8666,149.919,1/02/2020,97
-35.7398,148.9136,1/02/2020,100
-35.7414,148.925,1/02/2020,100
-35.743,148.9363,1/02/2020,100
-35.7555,149.0261,1/02/2020,97
-35.757,149.0374,1/02/2020,100
-35.7586,149.0486,1/02/2020,100
-35.7602,149.0601,1/02/2020,100
-35.8462,149.6925,1/02/2020,93
-35.8807,149.9534,1/02/2020,93
-35.7504,148.923,1/02/2020,100
-35.752,148.9342,1/02/2020,100
-35.7615,149.002,1/02/2020,100
-35.8641,149.0796,1/02/2020,100
-35.8658,149.0912,1/02/2020,100
-35.8673,149.1025,1/02/2020,100
-35.8732,149.0777,1/02/2020,92
-35.8749,149.0895,1/02/2020,100
-35.8765,149.1009,1/02/2020,100
-35.8781,149.1123,1/02/2020,100
-35.8796,149.0696,1/02/2020,94
-35.8871,149.0564,1/02/2020,100
-35.8887,149.0678,1/02/2020,100
-35.8903,149.0796,1/02/2020,100
-35.8919,149.0914,1/02/2020,100
-35.8978,149.066,1/02/2020,97
-35.8994,149.0778,1/02/2020,100
-36.0315,149.4453,1/02/2020,97
-36.0331,149.4567,1/02/2020,90
-36.0392,149.4319,1/02/2020,100
-36.0407,149.4434,1/02/2020,100
-36.0423,149.4548,1/02/2020,100
-36.2733,149.5284,1/02/2020,95
-36.2749,149.5403,1/02/2020,96
-36.2826,149.5266,1/02/2020,100
-36.3449,149.5199,1/02/2020,100
-36.3464,149.5316,1/02/2020,100
-36.3541,149.5181,1/02/2020,91
-36.3633,149.5162,1/02/2020,95
-36.3649,149.5278,1/02/2020,100
-36.3664,149.5394,1/02/2020,100
-36.371,149.5027,1/02/2020,94
-36.3726,149.5143,1/02/2020,100
-36.3741,149.526,1/02/2020,100
-36.3818,149.5125,1/02/2020,91
-36.398,149.5152,1/02/2020,100
-36.3996,149.527,1/02/2020,100
-36.7599,149.48,1/02/2020,95
-36.7676,149.466,1/02/2020,91
-36.7707,149.4898,1/02/2020,92
-36.7753,149.452,1/02/2020,97
-36.7769,149.464,1/02/2020,100
-36.7784,149.4758,1/02/2020,100
-36.78,149.4878,1/02/2020,100
-36.783,149.4384,1/02/2020,100
-36.7846,149.4502,1/02/2020,100
-36.7861,149.4621,1/02/2020,100
-36.7923,149.4366,1/02/2020,100
-36.7938,149.4485,1/02/2020,100
-36.7954,149.4603,1/02/2020,100
-36.7968,149.3994,1/02/2020,93
-36.8202,149.504,1/02/2020,100
-36.8218,149.5161,1/02/2020,100
-36.8264,149.4785,1/02/2020,90
-36.8279,149.4903,1/02/2020,100
-36.8295,149.5022,1/02/2020,100
-36.8311,149.5142,1/02/2020,100
-36.8404,149.5124,1/02/2020,100
-36.61,147.797,1/02/2020,100
-36.6116,147.8082,1/02/2020,100
-36.8433,149.463,1/02/2020,94
-36.8497,149.5107,1/02/2020,100
-36.8513,149.5226,1/02/2020,100
-36.8529,149.5348,1/02/2020,100
-36.8483,149.4556,1/02/2020,100
-36.8546,149.5035,1/02/2020,100
-36.8561,149.5153,1/02/2020,100
-36.8577,149.5273,1/02/2020,100
-36.8592,149.5396,1/02/2020,100
-36.8654,149.5134,1/02/2020,98
-36.867,149.5255,1/02/2020,100
-36.8685,149.5378,1/02/2020,100
-36.8701,149.55,1/02/2020,94
-36.6401,147.8184,1/02/2020,100
-36.6417,147.8296,1/02/2020,94
-36.8763,149.524,1/02/2020,94
-36.8779,149.5361,1/02/2020,100
-36.8794,149.5481,1/02/2020,100
-36.881,149.5602,1/02/2020,92
-36.6425,147.7717,1/02/2020,100
-36.8762,149.4505,1/02/2020,96
-36.8825,149.4982,1/02/2020,90
-36.8872,149.5345,1/02/2020,92
-36.8887,149.5464,1/02/2020,100
-36.8903,149.5585,1/02/2020,100
-36.6515,147.7697,1/02/2020,100
-36.8933,149.5085,1/02/2020,94
-36.8949,149.5208,1/02/2020,91
-36.8965,149.5327,1/02/2020,97
-36.8981,149.5447,1/02/2020,100
-36.8997,149.5567,1/02/2020,92
-36.9648,149.4265,1/02/2020,96
-36.9711,149.4746,1/02/2020,94
-36.9741,149.4249,1/02/2020,100
-36.9757,149.4371,1/02/2020,100
-36.9773,149.4491,1/02/2020,96
-36.9803,149.4725,1/02/2020,100
-36.9819,149.4845,1/02/2020,91
-36.977,149.3751,1/02/2020,94
-36.9785,149.3867,1/02/2020,100
-36.9912,149.4826,1/02/2020,94
-36.9847,149.3615,1/02/2020,95
-36.9863,149.3733,1/02/2020,100
-36.9878,149.3849,1/02/2020,91
-37.0037,149.5051,1/02/2020,90
-36.9924,149.3478,1/02/2020,100
-36.994,149.3597,1/02/2020,95
-37.013,149.5033,1/02/2020,97
-37.0146,149.5154,1/02/2020,90
-37.0001,149.3342,1/02/2020,93
-37.0016,149.346,1/02/2020,97
-37.0048,149.3698,1/02/2020,90
-37.0223,149.5014,1/02/2020,90
-37.0078,149.3206,1/02/2020,100
-37.0093,149.3324,1/02/2020,100
-37.0109,149.3443,1/02/2020,100
-37.0141,149.368,1/02/2020,100
-37.0157,149.3797,1/02/2020,100
-37.0284,149.4752,1/02/2020,100
-37.03,149.4874,1/02/2020,100
-37.0316,149.4995,1/02/2020,94
-37.0332,149.5116,1/02/2020,94
-37.0145,149.325,1/02/2020,100
-37.0161,149.3368,1/02/2020,100
-37.0192,149.3605,1/02/2020,91
-37.0207,149.3723,1/02/2020,100
-37.0222,149.3841,1/02/2020,100
-37.0332,149.4679,1/02/2020,100
-37.0347,149.4799,1/02/2020,100
-37.0363,149.4921,1/02/2020,100
-37.0379,149.5042,1/02/2020,100
-37.0394,149.5161,1/02/2020,100
-37.03,149.3703,1/02/2020,94
-37.0315,149.3822,1/02/2020,96
-37.044,149.4781,1/02/2020,100
-37.0487,149.5142,1/02/2020,94
-37.033,149.3212,1/02/2020,97
-37.0345,149.3331,1/02/2020,95
-37.0422,149.3193,1/02/2020,92
-37.0454,149.3431,1/02/2020,97
-37.047,149.355,1/02/2020,93
-37.0499,149.3056,1/02/2020,100
-37.0515,149.3174,1/02/2020,100
-37.0531,149.3294,1/02/2020,100
-37.0546,149.3414,1/02/2020,100
-37.0562,149.3533,1/02/2020,100
-37.0592,149.3038,1/02/2020,100
-37.0607,149.3156,1/02/2020,100
-37.0623,149.3275,1/02/2020,100
-36.9479,148.2243,1/02/2020,100
-36.9495,148.2357,1/02/2020,93
-37.1422,149.0272,1/02/2020,98
-37.1533,149.1088,1/02/2020,92
-37.2174,149.1859,1/02/2020,100
-37.219,149.1978,1/02/2020,92
-37.2251,149.1723,1/02/2020,100
-37.2266,149.1841,1/02/2020,100
-37.0716,147.999,1/02/2020,94
-37.0806,147.9969,1/02/2020,97
-37.0871,148.0419,1/02/2020,95
-37.2747,148.999,1/02/2020,95
-37.2979,149.0309,1/02/2020,95
-37.4164,149.8629,1/02/2020,100
-37.4259,149.8612,1/02/2020,100
-37.4353,149.8594,1/02/2020,91
-37.44,149.8202,1/02/2020,94
-37.2135,148.0954,1/02/2020,98
-37.2151,148.1069,1/02/2020,100
-37.4435,149.8133,1/02/2020,91
-35.7817,148.9572,1/02/2020,100
-35.7788,149.0041,1/02/2020,100
-35.7773,148.9927,1/02/2020,100
-35.7757,148.9816,1/02/2020,100
-35.7742,148.9704,1/02/2020,90
-35.7726,148.9592,1/02/2020,93
-35.7711,148.948,1/02/2020,100
-35.7695,148.9367,1/02/2020,93
-35.7768,149.0452,1/02/2020,100
-35.7752,149.0336,1/02/2020,100
-35.7721,149.0114,1/02/2020,100
-35.7706,149.0001,1/02/2020,100
-35.769,148.989,1/02/2020,100
-35.7674,148.9777,1/02/2020,100
-35.7659,148.9665,1/02/2020,91
-35.7627,148.9438,1/02/2020,90
-35.8603,149.7267,1/02/2020,92
-35.7661,149.0355,1/02/2020,100
-35.8625,149.0681,1/02/2020,100
-35.861,149.0568,1/02/2020,100
-35.9222,149.575,1/02/2020,100
-35.9206,149.5632,1/02/2020,100
-35.8566,149.0929,1/02/2020,100
